stop,location,stopDescription,stopLat,stopLong,wheelchairAccessible
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_6_19>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Maudes 8"^^xsd:string,"40.44534"^^xsd:double,"-3.70258"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_6_615>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Santa Engracia 179"^^xsd:string,"40.44624"^^xsd:double,"-3.70375"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_70_196>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Machupichu 101"^^xsd:string,"40.46377"^^xsd:double,"-3.6356"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_70_197>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Ramón Power 1"^^xsd:string,"40.46372"^^xsd:double,"-3.63516"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_70_198>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Machupichu 103"^^xsd:string,"40.46461"^^xsd:double,"-3.63575"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_70_199>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Mota del Cuervo 2"^^xsd:string,"40.46512"^^xsd:double,"-3.63541"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_70_200>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de Machupichu 101"^^xsd:string,"40.46371"^^xsd:double,"-3.63559"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_71_201>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de los Emigrantes SN"^^xsd:string,"40.4689"^^xsd:double,"-3.63833"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_71_202>,<http://transport.linkeddata.es/resource/LocationType/2>,"Gta del Mar de Cristal 1"^^xsd:string,"40.46944"^^xsd:double,"-3.63888"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_71_203>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Mar Adriático 2"^^xsd:string,"40.47017"^^xsd:double,"-3.63855"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_71_204>,<http://transport.linkeddata.es/resource/LocationType/2>,"Gta del Mar de Cristal 1 B"^^xsd:string,"40.46939"^^xsd:double,"-3.63888"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_72_205>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de la Barranquilla 15"^^xsd:string,"40.47451"^^xsd:double,"-3.63957"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_72_206>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Baranoa 2"^^xsd:string,"40.47454"^^xsd:double,"-3.63939"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_72_207>,<http://transport.linkeddata.es/resource/LocationType/2>,"Avda de la Barranquilla 9"^^xsd:string,"40.4743"^^xsd:double,"-3.63942"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_73_208>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Santa Virgilia 1"^^xsd:string,"40.47713"^^xsd:double,"-3.64552"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_73_209>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Arcos 3"^^xsd:string,"40.47729"^^xsd:double,"-3.64517"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_73_210>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Santa Virgilia 6"^^xsd:string,"40.47697"^^xsd:double,"-3.64497"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_74_1037>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 636"^^xsd:string,"40.44923"^^xsd:double,"-3.60897"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_74_211>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 631"^^xsd:string,"40.44949"^^xsd:double,"-3.60808"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_74_212>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 640"^^xsd:string,"40.44909"^^xsd:double,"-3.60814"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_75_213>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 557"^^xsd:string,"40.44373"^^xsd:double,"-3.61712"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_75_214>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 550"^^xsd:string,"40.44357"^^xsd:double,"-3.617"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_76_215>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 506"^^xsd:string,"40.44075"^^xsd:double,"-3.6272"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_76_216>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 527"^^xsd:string,"40.44101"^^xsd:double,"-3.62684"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_77_217>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de los Hnos. García Noblejas 2"^^xsd:string,"40.43758"^^xsd:double,"-3.63806"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_77_218>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 416"^^xsd:string,"40.43784"^^xsd:double,"-3.63846"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_77_219>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Arturo Soria 2"^^xsd:string,"40.43819"^^xsd:double,"-3.63802"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_77_220>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 434"^^xsd:string,"40.43833"^^xsd:double,"-3.63604"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_78_1028>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 366"^^xsd:string,"40.43529"^^xsd:double,"-3.64348"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_78_221>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 373"^^xsd:string,"40.43525"^^xsd:double,"-3.64387"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_78_222>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 360"^^xsd:string,"40.4351"^^xsd:double,"-3.64389"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_78_223>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 387"^^xsd:string,"40.43608"^^xsd:double,"-3.64215"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_78_224>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 380"^^xsd:string,"40.43607"^^xsd:double,"-3.64181"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_78_225>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 378"^^xsd:string,"40.43593"^^xsd:double,"-3.64211"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_79_226>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 306"^^xsd:string,"40.4329"^^xsd:double,"-3.64916"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_79_227>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 333"^^xsd:string,"40.43307"^^xsd:double,"-3.64911"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_79_228>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 328"^^xsd:string,"40.43358"^^xsd:double,"-3.64696"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_79_229>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de la Virgen del Sagrario 3"^^xsd:string,"40.43368"^^xsd:double,"-3.64754"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_7_20>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Ríos Rosas 24"^^xsd:string,"40.44189"^^xsd:double,"-3.70113"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_7_21>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Ríos Rosas 19"^^xsd:string,"40.44203"^^xsd:double,"-3.7011"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_7_22>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Santa Engracia 120 A"^^xsd:string,"40.44052"^^xsd:double,"-3.70127"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_80_230>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 246"^^xsd:string,"40.43201"^^xsd:double,"-3.6556"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_80_231>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle del Alcalde López Casero 2"^^xsd:string,"40.43244"^^xsd:double,"-3.65538"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_80_232>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 234"^^xsd:string,"40.43176"^^xsd:double,"-3.65739"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_80_233>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Alcalá 261 B"^^xsd:string,"40.4319"^^xsd:double,"-3.65744"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_83_239>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Velazquez 92"^^xsd:string,"40.43281"^^xsd:double,"-3.68313"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_83_240>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Nuñez de Balboa 85"^^xsd:string,"40.43277"^^xsd:double,"-3.6823"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_83_242>,<http://transport.linkeddata.es/resource/LocationType/2>,"Plaza del Marqués de Salamanca 10"^^xsd:string,"40.42974"^^xsd:double,"-3.67935"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_84_243>,<http://transport.linkeddata.es/resource/LocationType/2>,"Gta de Rubén Darío 4"^^xsd:string,"40.43276"^^xsd:double,"-3.69097"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_84_244>,<http://transport.linkeddata.es/resource/LocationType/2>,"Gta de Rubén Darío 3"^^xsd:string,"40.43318"^^xsd:double,"-3.691"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_84_245>,<http://transport.linkeddata.es/resource/LocationType/2>,"Paseo de la Castellana 35"^^xsd:string,"40.4333"^^xsd:double,"-3.68873"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_86_246>,<http://transport.linkeddata.es/resource/LocationType/2>,"Plaza de Chueca 4"^^xsd:string,"40.42263"^^xsd:double,"-3.69767"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_8_23>,<http://transport.linkeddata.es/resource/LocationType/2>,"Paseo del General Martínez Campos 1"^^xsd:string,"40.43506"^^xsd:double,"-3.6982"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_8_24>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Santa Engracia 58"^^xsd:string,"40.43475"^^xsd:double,"-3.69853"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_8_25>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Santa Engracia 61"^^xsd:string,"40.43389"^^xsd:double,"-3.6984"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_8_26>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Eloy Gonzalo 38"^^xsd:string,"40.43472"^^xsd:double,"-3.69924"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_8_27>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Eloy Gonzalo 35"^^xsd:string,"40.4349"^^xsd:double,"-3.69932"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_8_774>,<http://transport.linkeddata.es/resource/LocationType/2>,"Gta del Pintor Sorolla 5"^^xsd:string,"40.43507"^^xsd:double,"-3.69846"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_8_775>,<http://transport.linkeddata.es/resource/LocationType/2>,"Gta del Pintor Sorolla 1"^^xsd:string,"40.43479"^^xsd:double,"-3.69896"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_90_247>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Toledo 56"^^xsd:string,"40.41108"^^xsd:double,"-3.70868"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_90_248>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de toledo 65"^^xsd:string,"40.41113"^^xsd:double,"-3.70813"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_90_249>,<http://transport.linkeddata.es/resource/LocationType/2>,"Calle de Toledo 52 A"^^xsd:string,"40.41166"^^xsd:double,"-3.70821"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_91_250>,<http://transport.linkeddata.es/resource/LocationType/2>,"Gta de Puerta de Toledo 1"^^xsd:string,"40.40681"^^xsd:double,"-3.71087"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_92_251>,<http://transport.linkeddata.es/resource/LocationType/2>,"Paseo de la Esperanza 2 A"^^xsd:string,"40.40376"^^xsd:double,"-3.70656"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_93_252>,<http://transport.linkeddata.es/resource/LocationType/2>,"Paseo de las Acacias 58"^^xsd:string,"40.40157"^^xsd:double,"-3.71285"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_93_253>,<http://transport.linkeddata.es/resource/LocationType/2>,"Paseo de las Acacias 61 B"^^xsd:string,"40.40143"^^xsd:double,"-3.71269"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
<http://transport.linkeddata.es/madrid/metro/stops/acc_4_93_255>,<http://transport.linkeddata.es/resource/LocationType/2>,"Plaza de Ortega y Munilla SN"^^xsd:string,"40.40258"^^xsd:double,"-3.71136"^^xsd:double,<http://transport.linkeddata.es/resource/WheelchairBoardingStatus/0>
